indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2023,Libertador General San Martin - Ciudad Autonoma De Buenos Aires,56,3268,3007
2023,Lincoln - Ciudad Autonoma De Buenos Aires,398,7757,4820
2023,Lobos - Ciudad Autonoma De Buenos Aires,79,2475,2061
2023,Lomas De Zamora - Tilcara,621,36756,33365
2023,Longchamps - Merlo,64,3840,3492
2023,Longchamps - Termas De Rio Hondo,79,3377,3271
2023,Los Toldos - Ciudad Autonoma De Buenos Aires,54,1913,1591
2023,Luis Guillon - San Carlos De Bariloche,58,3512,3207
2023,Luis Guillon - Villa Carlos Paz,60,3559,3117
2023,Lujan - Ciudad Autonoma De Buenos Aires,164,6345,5292
2023,Lujan De Cuyo - Rincon De Los Sauces,87,1637,413
2023,Macachin - Rivera,56,1084,594
2023,Macachin - Salliquelo,573,12039,7975
2023,Machagai - Rosario,62,3748,3327
2023,Maipu - Colonia 25 De Mayo,94,1786,645
2023,Malargue - Mendoza,126,6291,2575
2023,Mar De Ajo - Ciudad Autonoma De Buenos Aires,395,19853,17442
2023,Mar Del Plata - Ciudad Autonoma De Buenos Aires,2523,116281,97722
2023,Mar Del Plata - Cordoba,127,7143,6530
2023,Mar Del Plata - Corrientes,89,4352,2493
2023,Mar Del Plata - Ezeiza,1809,101644,63197
2023,Mar Del Plata - Federacion,56,2909,2320
2023,Mar Del Plata - Mendoza,203,11708,9629
2023,Mar Del Plata - Merlo,72,3950,3261
2023,Mar Del Plata - Parana,51,3008,2688
2023,Mar Del Plata - Puerto Iguazu,122,7039,5722
2023,Mar Del Plata - Rosario,144,7275,6301
2023,Mar Del Plata - Salta,58,3177,2895
2023,Mar Del Plata - San Carlos De Bariloche,86,4753,4104
2023,Mar Del Plata - San Juan,66,3667,3081
2023,Mar Del Plata - San Miguel De Tucuman,81,4773,4296
2023,Mar Del Plata - Santiago Del Estero,118,6727,5105
2023,Mar Del Plata - Termas De Rio Hondo,293,16273,13380
2023,Mar Del Plata - Villa Carlos Paz,153,8541,7602
2023,Mar Del Tuyu - Ciudad Autonoma De Buenos Aires,83,3143,2760
2023,Mendoza - Aguas Blancas,95,5436,4376
2023,Mendoza - Anelo,79,1693,640
2023,Mendoza - Calingasta,59,1884,1239
2023,Mendoza - Ciudad Autonoma De Buenos Aires,359,18952,17155
2023,Mendoza - Cordoba,105,5318,4916
2023,Mendoza - La Quiaca,334,19119,16316
2023,Mendoza - Lomas De Zamora,116,6724,5603
2023,Mendoza - Malargue,118,5950,2543
2023,Mendoza - Mar Del Plata,349,20142,17769
2023,Mendoza - Merlo,114,6015,5016
2023,Mendoza - Oran,480,27685,21589
2023,Mendoza - Oran Aguas Blancas,135,7981,6896
2023,Mendoza - Rosario,48,2429,2112
2023,Mendoza - Salta,93,4831,2937
2023,Mendoza - San Juan,418,14842,11468
2023,Mendoza - San Luis,142,5361,4533
2023,Mendoza - San Miguel De Tucuman,79,4528,4024
2023,Mendoza - Santiago Del Estero,79,3983,2828
2023,Mendoza - Termas De Rio Hondo,140,8267,5973
2023,Mendoza - Vallecitos,62,2284,2098
2023,Mendoza - Villa Carlos Paz,183,10347,9009
2023,Mendoza - Villa Gesell,61,3654,3227
2023,Mercedes - Ciudad Autonoma De Buenos Aires,349,12921,10935
2023,Mercedes - Lomas De Zamora,102,2400,1934
2023,Merlo - Ciudad Autonoma De Buenos Aires,149,7784,6482
2023,Merlo - Cordoba,51,2882,2583
2023,Merlo - Dique La Vina,101,1919,1824
2023,Merlo - Las Tapias,302,14004,12854
2023,Merlo - Parana,52,3110,2878
2023,Merlo - Rosario,138,7050,5616
2023,Mina Alumbrera - San Miguel De Tucuman,118,4898,3391
2023,Mina Fenix - Salta,81,3645,2123
2023,Miramar - Ciudad Autonoma De Buenos Aires,217,7847,5979
2023,Monte Grande - Ciudad Autonoma De Buenos Aires,49,2753,2339
2023,Monteros - Tunuyan,150,8821,7600
2023,Monteros - Villa Regina,54,3160,2776
2023,Moreno - Ciudad Autonoma De Buenos Aires,133,7056,5778
2023,Necochea - Ciudad Autonoma De Buenos Aires,208,9891,7630
2023,Necochea - Mar Del Plata,55,2869,2538
2023,Neuquen - Allen,397,7055,7485
2023,Neuquen - Anelo,463,8743,6164
2023,Neuquen - Barda Del Medio,217,5136,3315
2023,Neuquen - Cipolletti,64,1598,1220
2023,Neuquen - Ciudad Autonoma De Buenos Aires,310,14895,12718
2023,Neuquen - Colonia 25 De Mayo,63,1778,982
2023,Neuquen - General Roca,116,2886,2074
2023,Neuquen - Las Grutas,52,2093,1623
2023,Neuquen - Neuquen,470,7499,6717
2023,Neuquen - San Carlos De Bariloche,96,3841,3338
2023,Olaroz - Salta,80,3975,2140
2023,Olavarria - Ciudad Autonoma De Buenos Aires,154,5779,5110
2023,Oran - Buenos Aires,125,7159,4886
2023,Oran - Ciudad,124,7100,6395
2023,Oran - Ciudad Autonoma De Buenos Aires,946,53368,24658
2023,Oran - Cordoba,469,22443,15707
2023,Oran - Guaymallen,127,7428,6564
2023,Oran - La Plata,139,8233,5824
2023,Oran - Lomas De Zamora,337,18249,11074
2023,Oran - Mendoza,413,23909,17909
2023,Oran - San Carlos,70,4088,3666
2023,Oran - San Miguel De Tucuman,67,3918,1259
2023,Oran Aguas Blancas - Mendoza,174,10336,8343
2023,Pacheco - Puerto Madryn,111,6483,5791
2023,Pacheco - Santiago Del Estero,121,6747,5314
2023,Pampa Blanca - Salar De Ratones,80,3600,2817
2023,Parana - Ciudad Autonoma De Buenos Aires,574,29046,24749
2023,Parana - Lomas De Zamora,206,11701,10168
2023,Parana - Mar Del Plata,82,4776,4413
2023,Parana - Mendoza,99,5568,4728
2023,Parana - Merlo,120,7054,6593
2023,Parana - Rosario,417,18124,16051
2023,Parana - Salta,63,3608,3269
2023,Parana - San Carlos De Bariloche,67,3839,3516
2023,Parana - San Rafael,78,4559,4211
2023,Parana - Santa Fe,194,6917,5743
2023,Parana - Sauce Viejo,261,5354,4963
2023,Parana - Villa Carlos Paz,127,7126,6253
2023,Paso De Los Libres - Ciudad Autonoma De Buenos Aires,108,5708,4044
2023,Pedro Luro - Ciudad Autonoma De Buenos Aires,50,2916,2035
2023,Pehuajo - Ciudad Autonoma De Buenos Aires,138,2776,1661
2023,Perez Millan - Santa Elena,107,1609,1591
2023,Pergamino - Ciudad Autonoma De Buenos Aires,263,8588,9379
2023,Pergamino - Rosario,136,3664,4773
2023,Perico - Mendoza,65,3543,3309
2023,Perito Moreno - Ciudad Autonoma De Buenos Aires,54,2322,1824
2023,Perito Moreno - Comodoro Rivadavia,325,13041,9134
2023,Perito Moreno - San Juan,52,2236,828
2023,Pinamar - Ciudad Autonoma De Buenos Aires,104,4555,4063
2023,Plottier - Anelo,670,15208,11623
2023,Posadas - Ciudad Autonoma De Buenos Aires,346,13737,12536
2023,Posadas - Corrientes,51,1863,1533
2023,Posadas - Ituzaingo,109,2506,1666
2023,Posadas - Lomas De Zamora,128,4948,4409
2023,Posadas - Resistencia,50,2024,1657
2023,Posadas - Salta,82,4056,3612
2023,Posadas - Villa Carlos Paz,51,2743,2420
2023,Puerto San Julian - Comodoro Rivadavia,129,6186,3903
2023,Puerto San Julian - Rio Gallegos,123,1845,943
2023,Punta Alta - Ciudad Autonoma De Buenos Aires,71,3952,3394
2023,Purmamarca - Salta,80,1391,1099
2023,Quilmes - Ciudad Autonoma De Buenos Aires,93,5090,3962
2023,Rafaela - Ciudad Autonoma De Buenos Aires,139,7070,5867
2023,Rafaela - Parana,80,3849,3398
2023,Rafaela - San Francisco,50,1665,1324
2023,Ramallo - Ciudad Autonoma De Buenos Aires,85,3669,3332
2023,Rauch - Ciudad Autonoma De Buenos Aires,118,1568,1392
2023,Rawson - Ciudad Autonoma De Buenos Aires,142,7848,6925
2023,Reconquista - Ciudad Autonoma De Buenos Aires,126,6758,4597
2023,Reconquista - Formosa,78,3844,3376
2023,Resistencia - Ciudad Autonoma De Buenos Aires,827,44410,38481
2023,Resistencia - Corrientes,134,3617,2663
2023,Resistencia - Formosa,48,2424,2026
2023,Resistencia - Ingeniero Budge,76,4167,3410
2023,Resistencia - Itati,137,6553,6288
2023,Resistencia - Mar Del Plata,49,2764,2361
2023,Resistencia - Posadas,581,31011,25422
2023,Resistencia - Puerto Iguazu,180,10147,9112
2023,Resistencia - Santa Fe,48,2455,2213
2023,Resistencia - Villa Carlos Paz,103,5911,5322
2023,Rincon De Los Sauces - Lujan De Cuyo,87,1637,398
2023,Rincon De Los Sauces - Malargue,160,2170,5471
2023,Rio Chico - Aguas Blancas,69,3574,2623
2023,Rio Cuarto - Ciudad Autonoma De Buenos Aires,384,18574,16587
2023,Rio Cuarto - Mendoza,64,2439,2049
2023,Rio Cuarto - Villa Mercedes,50,1460,1283
2023,Rio Gallegos - Puerto San Julian,127,1905,935
2023,Rio Tercero - Ciudad Autonoma De Buenos Aires,72,3738,3468
2023,Roque Saenz Peña - Ciudad Autonoma De Buenos Aires,205,8733,6385
2023,Roque Saenz Peña - Formosa,71,3690,2886
2023,Roque Saenz Peña - Lomas De Zamora,142,4707,4347
2023,Roque Saenz Peña - Posadas,141,6280,4394
2023,Rosario - Avellaneda,66,1967,1783
2023,Rosario - Ciudad Autonoma De Buenos Aires,2888,126647,103042
2023,Rosario - Colon,157,6177,5230
2023,Rosario - Cordoba,257,9631,8585
2023,Rosario - Escobar,123,5737,5271
2023,Rosario - Ezeiza,195,6021,3630
2023,Rosario - La Falda,99,5414,4404
2023,Rosario - La Plata,147,7109,6570
2023,Rosario - Lomas De Zamora,1006,57956,41237
2023,Rosario - Lujan,99,4637,4078
2023,Rosario - Machagai,91,5442,5245
2023,Rosario - Mar Del Plata,318,17300,15052
2023,Rosario - Marcos Juarez,48,1451,1353
2023,Rosario - Mendoza,108,5694,4468
2023,Rosario - Merlo,221,11777,8717
2023,Rosario - Parana,678,30626,25759
2023,Rosario - Pergamino,84,2496,3540
2023,Rosario - Pilar,51,1526,1255
2023,Rosario - Salta,100,5474,4876
2023,Rosario - Salto,321,9251,5507
2023,Rosario - San Bernardo,53,3187,2868
2023,Rosario - San Francisco,55,1414,1161
2023,Rosario - San Nicolas,337,9620,8117
2023,Rosario - San Pedro,866,19566,13201
2023,Rosario - San Rafael,81,4399,3581
2023,Rosario - Santa Fe,68,3102,2735
2023,Rosario - Santa Rosa De Calamunchita,76,3789,3105
2023,Rosario - Santiago Del Estero,114,4833,4719
2023,Rosario - Termas De Rio Hondo,67,3940,3203
2023,Rosario - Tigre,269,13107,12105
2023,Rosario - Victoria,440,14192,12762
2023,Rosario - Villa Alpina,124,2200,1982
2023,Rosario - Villa Carlos Paz,480,25165,20773
2023,Rosario - Villa Gesell,92,5153,4243
2023,Saladillo - Ciudad Autonoma De Buenos Aires,236,5482,3698
2023,Salar De Ratones - Pampa Blanca,82,3690,2869
2023,Salar De Ratones - San Salvador De Jujuy,62,1178,798
2023,Salar Del Hombre Muerto - Salta,136,4847,2942
2023,Salar Del Hombre Muerto - San Fernando Del Valle De Catamarca,92,4096,3152
2023,Salliquelo - Macachin,290,5514,3231
2023,Salta - Aguas Blancas,168,5109,3903
2023,Salta - Aristobulo Del Valle,67,2336,2026
2023,Salta - Cafayate,68,1322,1295
2023,Salta - Ciudad Autonoma De Buenos Aires,904,51642,42403
2023,Salta - Cordoba,54,2811,2204
2023,Salta - Hornocal,191,2349,1655
2023,Salta - Humahuaca,3414,69326,59516
2023,Salta - Iruya,62,1021,909
2023,Salta - Jujuy,66,1336,782
2023,Salta - La Quiaca,322,5945,3955
2023,Salta - Mendoza,65,3218,1427
2023,Salta - Mina Fenix,110,4950,3437
2023,Salta - Olaroz,92,4464,2637
2023,Salta - Purmamarca,205,3939,2848
2023,Salta - Quilmes,493,9008,7787
2023,Salta - Salar Del Hombre Muerto,145,5172,3363
2023,Salta - Salinas,112,2112,1973
2023,Salta - Salinas Grandes,5377,109417,99117
2023,Salta - Salta,154,1081,838
2023,Salta - San Miguel De Tucuman,223,9335,7843
2023,Salta - San Salvador De Jujuy,671,18553,13958
2023,Salta - Santiago Del Estero,128,6606,6022
2023,Salta - Susques,51,1298,1066
2023,Salta - Termas De Rio Hondo,76,4039,3339
2023,Salta - Tilcara,158,3582,2919
2023,Salta - Villa Carlos Paz,76,4291,3815
2023,Salto - Ciudad Autonoma De Buenos Aires,1287,28491,22864
2023,Salto - Rosario,403,11478,7807
2023,San Andres De Giles - Ciudad Autonoma De Buenos Aires,140,3143,2870
2023,San Antonio De Areco - Ciudad Autonoma De Buenos Aires,141,4684,4052
2023,San Bernardo - Ciudad Autonoma De Buenos Aires,278,13480,12025
2023,San Carlos - La Quiaca,103,6038,5606
2023,San Carlos De Bariloche - Alicura,1187,14017,16713
2023,San Carlos De Bariloche - La Plata,131,7299,7227
2023,San Clemente - Ciudad Autonoma De Buenos Aires,189,10726,9903
2023,San Fernando Del Valle De Catamarca - Ciudad Autonoma De Buenos Aires,113,6532,5360
2023,San Fernando Del Valle De Catamarca - Fiambala,56,2052,1712
2023,San Fernando Del Valle De Catamarca - La Rioja,71,2533,2165
2023,San Fernando Del Valle De Catamarca - Salar Del Hombre Muerto,90,3980,3357
2023,San Francisco - Ciudad Autonoma De Buenos Aires,128,5315,4670
2023,San Jose - Ciudad Autonoma De Buenos Aires,72,3768,2979
2023,San Jose - Lomas De Zamora,129,7025,6449
2023,San Juan - Ciudad Autonoma De Buenos Aires,319,13186,11924
2023,San Juan - Cordoba,53,2811,2602
2023,San Juan - Ezeiza,48,1193,756
2023,San Juan - Guandacol,118,3969,2536
2023,San Juan - Las Lenas,49,2423,2180
2023,San Juan - Mar Del Plata,117,6576,5740
2023,San Juan - Mendoza,679,27374,22581
2023,San Juan - Perito Moreno,52,2236,819
2023,San Juan - San Luis,76,3571,3120
2023,San Juan - Santa Rosa,77,4166,4120
2023,San Juan - Termas De Cacheuta,72,3759,3363
2023,San Juan - Termas De Rio Hondo,62,3522,3020
2023,San Juan - Villa Carlos Paz,82,4471,3985
2023,San Justo - Puerto Iguazu,66,4163,3732
2023,San Justo - San Rafael,54,3300,3062
2023,San Justo - Santiago Del Estero,68,4058,3400
2023,San Justo - Villa Carlos Paz,97,5870,5305
2023,San Lorenzo - Ciudad Autonoma De Buenos Aires,108,4947,4528
2023,San Lorenzo - Tigre,65,3722,3373
2023,San Lorenzo - Victoria,97,1646,1535
2023,San Luis - Ciudad Autonoma De Buenos Aires,353,17189,14590
2023,San Luis - Las Lenas,56,3176,2863
2023,San Luis - Mar Del Plata,69,3855,3464
2023,San Luis - Mendoza,121,5064,4147
2023,San Luis - San Juan,71,2997,2548
2023,San Luis - Santa Rosa,48,2584,2419
2023,San Luis - Villa Carlos Paz,56,2867,2384
2023,San Miguel - Ciudad Autonoma De Buenos Aires,66,3745,3185
2023,San Miguel - Santiago Del Estero,74,4274,3526
2023,San Miguel De Tucuman - Agua Blanca,99,5936,3061
2023,San Miguel De Tucuman - Aguas Blancas,228,13780,6562
2023,San Miguel De Tucuman - Cafayate,166,4794,4148
2023,San Miguel De Tucuman - Ciudad Autonoma De Buenos Aires,749,41963,33140
2023,San Miguel De Tucuman - Cordoba,119,6306,6009
2023,San Miguel De Tucuman - Ingeniero Budge,110,6430,4826
2023,San Miguel De Tucuman - Lomas De Zamora,57,3382,2995
2023,San Miguel De Tucuman - Mar Del Plata,413,24464,23280
2023,San Miguel De Tucuman - Mendoza,177,9687,7739
2023,San Miguel De Tucuman - Mina Alumbrera,114,4700,3493
2023,San Miguel De Tucuman - Oran,168,10062,3620
2023,San Miguel De Tucuman - Rosario,57,3077,2736
2023,San Miguel De Tucuman - Salta,349,15337,12445
2023,San Miguel De Tucuman - San Fernando Del Valle De Catamarca,125,4917,4489
2023,San Miguel De Tucuman - San Salvador De Jujuy,123,4250,3269
2023,San Miguel De Tucuman - Santa Maria,80,2698,1854
2023,San Miguel De Tucuman - Santiago Del Estero,280,11595,10035
2023,San Miguel De Tucuman - Termas De Rio Hondo,474,18207,12999
2023,San Miguel De Tucuman - Tunuyan,48,2793,1944
2023,San Miguel De Tucuman - Villa Carlos Paz,213,11993,10500
2023,San Nicolas - Ciudad Autonoma De Buenos Aires,255,7601,6653
2023,San Nicolas - Merlo,54,2994,2751
2023,San Nicolas - Rosario,396,10015,8746
2023,San Nicolas - Salta,64,3631,3270
2023,San Nicolas - Villa Carlos Paz,115,6673,6149
2023,San Pedro - Ciudad Autonoma De Buenos Aires,2033,47373,36805
2023,San Pedro - Lomas De Zamora,128,6764,4661
2023,San Pedro - Rosario,843,18890,13176
2023,San Pedro - Santiago Del Estero,102,5822,4443
2023,San Rafael - Anelo,49,1049,622
2023,San Rafael - Ciudad Autonoma De Buenos Aires,188,8783,7997
2023,San Salvador - Ciudad Autonoma De Buenos Aires,197,11736,11391
2023,San Salvador De Jujuy - Ciudad Autonoma De Buenos Aires,2024,117545,104699
2023,San Salvador De Jujuy - Fiambala,69,1493,843
2023,San Salvador De Jujuy - Iruya,71,1281,1060
2023,San Salvador De Jujuy - Lomas De Zamora,672,39476,35636
2023,San Salvador De Jujuy - Olacapato,150,2898,1957
2023,San Salvador De Jujuy - Paso De Jama,49,931,256
2023,San Salvador De Jujuy - Salar De Ratones,64,1216,839
2023,San Salvador De Jujuy - Salta,733,20838,13995
2023,San Salvador De Jujuy - San Miguel De Tucuman,149,4793,3749
2023,San Salvador De Jujuy - Villa Carlos Paz,50,2858,2569
2023,San Vicente - Ciudad Autonoma De Buenos Aires,242,8328,7784
2023,Santa Fe - Ciudad Autonoma De Buenos Aires,902,43167,37902
2023,Santa Fe - Concordia,61,2841,2372
2023,Santa Fe - Cordoba,111,5277,4683
2023,Santa Fe - Ezeiza,55,1966,1435
2023,Santa Fe - Lomas De Zamora,184,10975,9661
2023,Santa Fe - Mar Del Plata,81,4272,3655
2023,Santa Fe - Maria Grande,52,2258,1945
2023,Santa Fe - Mendoza,49,2627,2240
2023,Santa Fe - Oran,132,8086,3973
2023,Santa Fe - Parana,230,9377,8139
2023,Santa Fe - Posadas,59,3089,1630
2023,Santa Fe - San Nicolas,82,2671,2413
2023,Santa Fe - Victoria,59,3460,2814
2023,Santa Fe - Villa Carlos Paz,167,9642,7864
2023,Santa Rosa - Bahia Blanca,48,2027,1570
2023,Santa Rosa - Ciudad Autonoma De Buenos Aires,386,16567,13651
2023,Santa Rosa - Ingeniero Budge,88,5093,4739
2023,Santa Teresita - Ciudad Autonoma De Buenos Aires,72,3168,2870
2023,Santa Victoria Oeste - Salta,168,3772,6722
2023,Santiago Del Estero - Aguas Blancas,605,30610,20846
2023,Santiago Del Estero - Buenos Aires,121,5485,4754
2023,Santiago Del Estero - Ciudad Autonoma De Buenos Aires,1008,54224,45633
2023,Santiago Del Estero - Cordoba,74,3427,2610
2023,Santiago Del Estero - Florencio Varela,215,12866,10411
2023,Santiago Del Estero - La Plata,88,5367,4513
2023,Santiago Del Estero - Lomas De Zamora,83,4758,3335
2023,Santiago Del Estero - Mar Del Plata,168,9439,7248
2023,Santiago Del Estero - Mendoza,92,4931,3773
2023,Santiago Del Estero - Posadas,63,3431,2741
2023,Santiago Del Estero - Rosario,74,4346,4082
2023,Santiago Del Estero - Salta,107,5534,4882
2023,Santiago Del Estero - San Fernando Del Valle De Catamarca,101,4607,4343
2023,Santiago Del Estero - San Justo,83,4968,4134
2023,Santiago Del Estero - San Miguel De Tucuman,319,15976,13561
2023,Santiago Del Estero - Tafi Del Valle,54,2008,1708
2023,Santiago Del Estero - Termas De Rio Hondo,447,8228,3076
2023,Santiago Del Estero - Villa Carlos Paz,101,5865,4953
2023,Santo Tome - Lomas De Zamora,196,12085,11603
2023,Santo Tome - Oran,52,2864,1681
2023,Santo Tome - Posadas,88,4887,3100
2023,Sunchales - Ciudad Autonoma De Buenos Aires,98,5494,3796
2023,Sunchales - Lomas De Zamora,91,4914,3853
2023,Tandil - Ciudad Autonoma De Buenos Aires,323,12083,9865
2023,Tartagal - Ciudad Autonoma De Buenos Aires,70,3854,3474
2023,Tartagal - Salta,255,13981,13014
2023,Teodelina - Mar Del Plata,63,3442,2911
2023,Termas De Rio Hondo - Aguas Blancas,87,5160,2444
2023,Termas De Rio Hondo - Cevil Pozo,698,13262,4707
2023,Termas De Rio Hondo - Cordoba,82,4740,3838
2023,Termas De Rio Hondo - Mar Del Plata,284,16050,13647
2023,Termas De Rio Hondo - Mendoza,92,5492,4090
2023,Termas De Rio Hondo - San Fernando Del Valle De Catamarca,172,8611,7833
2023,Termas De Rio Hondo - San Miguel De Tucuman,519,20148,16687
2023,Termas De Rio Hondo - Santiago Del Estero,512,10841,5217
2023,Termas De Rio Hondo - Tafi Del Valle,331,17258,16204
2023,Trenel - Huinca Renanco,124,2188,727
2023,Trenque Lauquen - Ciudad Autonoma De Buenos Aires,233,5936,4226
2023,Tres Cerros - Comodoro Rivadavia,73,2996,1411
2023,Tres Lomas - Saturno,71,1349,654
2023,Tunuyan - Ciudad Autonoma De Buenos Aires,121,7008,6361
2023,Tunuyan - Lomas De Zamora,105,5918,5110
2023,Tunuyan - San Miguel De Tucuman,116,6790,5505
2023,Venado Tuerto - Ciudad Autonoma De Buenos Aires,146,6917,5102
2023,Venado Tuerto - Lomas De Zamora,134,8006,6366
2023,Venado Tuerto - Mar Del Plata,78,4565,3934
2023,Venado Tuerto - Victoria,51,2662,2218
2023,Vicente Lopez - Ciudad Autonoma De Buenos Aires,53,2386,1528
2023,Victoria - Rosario,73,1924,1810
2023,Viedma - Ciudad Autonoma De Buenos Aires,73,3491,3066
2023,Vila Gobernador Galvez - Victoria,69,3171,2986
2023,Villa Atamisqui - Gonzalez Catan,79,4636,3675
2023,Villa Carlos Paz - Ciudad Autonoma De Buenos Aires,215,12745,11506
2023,Villa Carlos Paz - Florencio Varela,58,3463,3134
2023,Villa Carlos Paz - La Plata,52,2986,2307
2023,Villa Carlos Paz - Mendoza,70,4135,3551
2023,Villa Carlos Paz - Rosario,162,8562,6678
2023,Villa Carlos Paz - San Nicolas,65,3849,3550
2023,Villa Carlos Paz - Santa Fe,54,3183,2596
2023,Villa Celina - Santa Rosa,124,6946,5691
2023,Villa Constitucion - Ciudad Autonoma De Buenos Aires,111,3516,2942
2023,Villa Constitucion - La Plata,139,3260,2794
2023,Villa Constitucion - Lomas De Zamora,97,5440,4601
2023,Villa Constitucion - Mar Del Plata,52,2191,1962
2023,Villa Constitucion - San Pedro,60,2899,1891
2023,Villa Dolores - Ciudad Autonoma De Buenos Aires,71,2844,2501
2023,Villa Dolores - Lomas De Zamora,107,4035,3941
2023,Villa Gesell - Ciudad Autonoma De Buenos Aires,294,12236,10464
2023,Villa Maria - Ciudad Autonoma De Buenos Aires,69,3462,2970
2023,Villa Maria - Rosario,51,2134,1926
2023,Villa Mercedes - Ciudad Autonoma De Buenos Aires,184,10059,7962
2023,Villa Mercedes - Villa Carlos Paz,59,3222,2617
2023,Villa Regina - San Miguel De Tucuman,53,3103,2705
2023,Yacimiento El Porton - Neuquen,50,1308,301
2023,Zarate - Ciudad Autonoma De Buenos Aires,245,8700,7554
2023,Zarate - Gualeguaychu,165,9390,8644
2023,Zarate - Ibicuy,171,7005,3850
2024,25 De Mayo - Ciudad Autonoma De Buenos Aires,193,4317,3736
2024,9 De Julio - Ciudad Autonoma De Buenos Aires,655,14185,8519
2024,Aguas Blancas - Cordoba,113,5197,3386
2024,Aguas Blancas - La Plata,190,11065,9592
2024,Aguas Blancas - Mar Del Plata,51,2957,2740
2024,Aguas Blancas - Mendoza,77,4619,3896
2024,Allen - Anelo,48,1116,671
2024,Amba - Puerto Iguazu,59,3540,3282
2024,Amba - San Rafael,95,5700,5644
2024,Anelo - Cipolletti,52,938,698
2024,Antofagasta De La Sierra - Sfvc,44,1972,1413
2024,Arrecifes - Ciudad Autonoma De Buenos Aires,49,1014,848
2024,Arroyito - Ciudad Autonoma De Buenos Aires,127,6014,5051
2024,Arroyo Seco - Victoria,46,2428,2072
2024,Avellaneda - Villa Carlos Paz,81,4948,4186
2024,Ayacucho - Ciudad Autonoma De Buenos Aires,52,1013,783
2024,Azul - Ciudad Autonoma De Buenos Aires,102,2402,1784
2024,Bahia Blanca - Ciudad Autonoma De Buenos Aires,520,23681,19016
2024,Baradero - Ciudad Autonoma De Buenos Aires,671,14016,10405
2024,Bragado - Ciudad Autonoma De Buenos Aires,121,3202,2895
2024,Bragado - Lomas De Zamora,55,3190,2351
2024,Burzaco - Rosario,81,4534,4439
2024,Campana - Ciudad Autonoma De Buenos Aires,198,6287,4927
2024,Canada De Gomez - Ciudad Autonoma De Buenos Aires,107,5488,4446
2024,Carlos Casares - Ciudad Autonoma De Buenos Aires,45,1832,1509
2024,Carmen De Areco - Ciudad Autonoma De Buenos Aires,483,8872,7670
2024,Carmen De Patagones - Ciudad Autonoma De Buenos Aires,46,2391,2276
2024,Catamarca - Ciudad Autonoma De Buenos Aires,49,2844,2189
2024,Catriel - Medanito,44,652,1295
2024,Centenario - Ciudad Autonoma De Buenos Aires,82,3924,2927
2024,Cerro Moro - Comodoro Rivadavia,65,1625,1175
2024,Cevil Pozo - Termas De Rio Hondo,442,8402,3239
2024,Chacabuco - Ciudad Autonoma De Buenos Aires,270,6235,4609
2024,Chajari - Ciudad Autonoma De Buenos Aires,81,3485,2748
2024,Chajari - Rosario,78,1631,1300
2024,Chanar - Manzano,87,2001,783
2024,Charata - Ingeniero Budge,54,2268,2028
2024,Chascomus - Ciudad Autonoma De Buenos Aires,92,4160,3569
2024,Chilecito - Oran,45,2770,2104
2024,Chivilcoy - Ciudad Autonoma De Buenos Aires,1512,29864,20466
2024,Cinco Saltos - Anelo,110,2030,1464
2024,Cinco Saltos - Plottier,109,1715,1342
2024,Cipoletti - Anelo,186,2796,1489
2024,Cipolletti - Anelo,217,4740,3233
2024,Ciudad Autonoma De Buenos Aires - 9 De Julio,516,11328,5981
2024,Ciudad Autonoma De Buenos Aires - Azul,73,1678,1215
2024,Ciudad Autonoma De Buenos Aires - Bahia Blanca,67,2806,1883
2024,Ciudad Autonoma De Buenos Aires - Baradero,319,8208,4396
2024,Ciudad Autonoma De Buenos Aires - Campana,108,3661,2630
2024,Ciudad Autonoma De Buenos Aires - Capilla Del Senor,60,2520,1940
2024,Ciudad Autonoma De Buenos Aires - Chacabuco,130,2621,1386
2024,Ciudad Autonoma De Buenos Aires - Chapadmalal,105,5491,5178
2024,Ciudad Autonoma De Buenos Aires - Chascomus,110,4753,3832
2024,Ciudad Autonoma De Buenos Aires - Chivilcoy,828,16111,10769
2024,Ciudad Autonoma De Buenos Aires - Ciudad Autonoma De Buenos Aires,1563,48343,37623
2024,Ciudad Autonoma De Buenos Aires - Colon,220,9857,8260
2024,Ciudad Autonoma De Buenos Aires - Concepcion Del Uruguay,56,2251,1910
2024,Ciudad Autonoma De Buenos Aires - Cordoba,365,17830,13279
2024,Ciudad Autonoma De Buenos Aires - Costa Atlantica,82,1642,1028
2024,Ciudad Autonoma De Buenos Aires - Dolores,133,5794,5036
2024,Ciudad Autonoma De Buenos Aires - Escobar,79,4089,3291
2024,Ciudad Autonoma De Buenos Aires - Ezeiza,571,25700,19108
2024,Ciudad Autonoma De Buenos Aires - Federacion,117,6174,4839
2024,Ciudad Autonoma De Buenos Aires - Gualeguaychu,153,6149,5170
2024,Ciudad Autonoma De Buenos Aires - Junin,145,4480,3185
2024,Ciudad Autonoma De Buenos Aires - La Falda,102,5979,4713
2024,Ciudad Autonoma De Buenos Aires - La Plata,238,11269,9989
2024,Ciudad Autonoma De Buenos Aires - La Quiaca,84,5381,4740
2024,Ciudad Autonoma De Buenos Aires - Las Flores,210,3986,2794
2024,Ciudad Autonoma De Buenos Aires - Las Lenas,114,4740,4142
2024,Ciudad Autonoma De Buenos Aires - Libertador General San Martin,53,3142,3111
