indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2020,Villa Dolores-Ciudad Autónoma De Buenos Aires,74,4080,4871
2020,Villa General Belgrano-Ciudad Autónoma De Buenos Aires,335,14334,13313
2020,Villa General Belgrano-Rosario,85,4746,4002
2020,Villa Gesell-Ciudad Autónoma De Buenos Aires,1935,89665,79252
2020,Villa Gesell-Villa Carlos Paz,73,4380,4774
2020,Villa Huidobro-Ciudad Autónoma De Buenos Aires,104,5009,4366
2020,Villa La Angostura-San Carlos De Bariloche,753,34409,30048
2020,Villa Maria-Mendoza,68,2807,4347
2020,Villa Regina-Rincon De Los Sauces,71,3786,1147
2020,Villaguay-Ciudad Autónoma De Buenos Aires,294,17002,16614
2020,Villaguay-La Plata,55,3086,2131
2020,Virasoro-Posadas,110,4509,2115
2020,Zarate-Ibicuy,122,7076,2455
2021,Aguas Blancas-Salta,639,36350,29160
2021,Aguas Blancas-San Salvador De Jujuy,358,22176,8802
2021,Aguilares-Florencio Varela,58,3480,2684
2021,Alta Gracia-Ciudad Autónoma De Buenos Aires,311,17832,11470
2021,Ascochinga-Ciudad Autónoma De Buenos Aires,76,4236,2474
2021,Avellaneda-Salta,190,10960,10027
2021,Bahia Blanca-Ciudad Autónoma De Buenos Aires,1121,51482,37878
2021,Bahia Blanca-Neuquén,156,9044,7868
2021,Bahia Blanca-Paraná,210,11882,11830
2021,Bahia Blanca-San Salvador De Jujuy,198,11084,12817
2021,Bahia Blanca-Viedma,367,21225,9365
2021,Belen-San Fernando Del Valle De Catamarca,584,32560,17935
2021,Bella Vista-Ciudad Autónoma De Buenos Aires,56,1741,934
2021,Berazategui-Juan Bautista Alberdi,56,3260,1917
2021,Bermejo-Mendoza,109,6259,4369
2021,Bernardo De Irigoyen-La Plata,391,20165,14195
2021,Cafayate-San Miguel De Tucumán,452,27045,13421
2021,Caleta Olivia-Clorinda,117,6731,6928
2021,Caleta Olivia-Comodoro Rivadavia,683,33780,12743
2021,Caleta Olivia-La Plata,316,18270,22800
2021,Caleta Olivia-Mendoza,349,20190,29130
2021,Campo Largo-Rafael Castillo,220,12768,7775
2021,Capilla Del Monte-Ciudad Autónoma De Buenos Aires,2222,122706,115663
2021,Capilla Del Monte-Ciudadela,272,15268,11971
2021,Capilla Del Monte-La Plata,442,23524,17718
2021,Capilla Del Monte-Paraná,510,29500,21841
2021,Capilla Del Monte-Rosario,226,12656,9744
2021,Caucete-Mendoza,156,9366,1586
2021,Chilecito-Ciudad Autónoma De Buenos Aires,318,18294,30515
2021,Chilecito-Mendoza,129,7790,4819
2021,Ciudad Autónoma De Buenos Aires-Alta Gracia,306,17566,11193
2021,Ciudad Autónoma De Buenos Aires-America,54,2691,2141
2021,Ciudad Autónoma De Buenos Aires-Ascochinga,77,4296,2876
2021,Ciudad Autónoma De Buenos Aires-Bahia Blanca,1156,52952,38523
2021,Ciudad Autónoma De Buenos Aires-Bella Vista,57,1772,1062
2021,Ciudad Autónoma De Buenos Aires-Capilla Del Monte,2247,123609,111248
2021,Ciudad Autónoma De Buenos Aires-Chilecito,318,18263,30210
2021,Ciudad Autónoma De Buenos Aires-Claromeco,289,13449,10061
2021,Ciudad Autónoma De Buenos Aires-Colon,311,16357,12047
2021,Ciudad Autónoma De Buenos Aires-Comodoro Rivadavia,925,47056,42443
2021,Ciudad Autónoma De Buenos Aires-Corrientes,269,15847,17743
2021,Ciudad Autónoma De Buenos Aires-Crespo,275,15382,11541
2021,Ciudad Autónoma De Buenos Aires-Cruz Del Eje,63,3534,2772
2021,Ciudad Autónoma De Buenos Aires-Córdoba,2044,100569,90903
2021,Ciudad Autónoma De Buenos Aires-Eduardo Castex,61,2562,1045
2021,Ciudad Autónoma De Buenos Aires-Federacion,795,44846,36611
2021,Ciudad Autónoma De Buenos Aires-Federal,126,6747,4550
2021,Ciudad Autónoma De Buenos Aires-Formosa,123,6824,7754
2021,Ciudad Autónoma De Buenos Aires-General Campos,188,10675,7636
2021,Ciudad Autónoma De Buenos Aires-General Pico,762,41046,36051
2021,Ciudad Autónoma De Buenos Aires-General Villegas,582,30069,18955
2021,Ciudad Autónoma De Buenos Aires-Goya,362,16559,15176
2021,Ciudad Autónoma De Buenos Aires-Gualeguaychu,92,5065,3195
2021,Ciudad Autónoma De Buenos Aires-Ingeniero Luiggi,328,18666,15527
2021,Ciudad Autónoma De Buenos Aires-Ituzaingo,147,8526,8622
2021,Ciudad Autónoma De Buenos Aires-Jacinto Arauz,280,12314,7594
2021,Ciudad Autónoma De Buenos Aires-Joaquin V. Gonzalez,192,11136,10988
2021,Ciudad Autónoma De Buenos Aires-Jovita,71,3753,1366
2021,Ciudad Autónoma De Buenos Aires-Juan Bautista Alberdi,229,13192,8619
2021,Ciudad Autónoma De Buenos Aires-Juan Jose Castelli,677,39282,32725
2021,Ciudad Autónoma De Buenos Aires-Junin,55,2380,466
2021,Ciudad Autónoma De Buenos Aires-La Falda,263,14896,13113
2021,Ciudad Autónoma De Buenos Aires-La Quiaca,856,48781,44620
2021,Ciudad Autónoma De Buenos Aires-La Rioja,602,30459,35881
2021,Ciudad Autónoma De Buenos Aires-Macia,374,21316,17341
2021,Ciudad Autónoma De Buenos Aires-Mar De Ajó,2430,135637,87322
2021,Ciudad Autónoma De Buenos Aires-Mar Del Plata,3144,125574,72799
2021,Ciudad Autónoma De Buenos Aires-Mburucuya,76,4510,2259
2021,Ciudad Autónoma De Buenos Aires-Mendoza,1951,109070,93198
2021,Ciudad Autónoma De Buenos Aires-Mina Clavero,657,28636,22849
2021,Ciudad Autónoma De Buenos Aires-Miramar,1659,75384,45025
2021,Ciudad Autónoma De Buenos Aires-Monte Caseros,151,8586,5120
2021,Ciudad Autónoma De Buenos Aires-Monte Hermoso,245,10566,5820
2021,Ciudad Autónoma De Buenos Aires-Morteros,207,12268,7601
2021,Ciudad Autónoma De Buenos Aires-Necochea,917,49154,24507
2021,Ciudad Autónoma De Buenos Aires-Nogoya,273,15446,12476
2021,Ciudad Autónoma De Buenos Aires-Nueva Esperanza,141,8274,3972
2021,Ciudad Autónoma De Buenos Aires-Obera,91,3117,1693
2021,Ciudad Autónoma De Buenos Aires-Olavarria,902,42623,25608
2021,Ciudad Autónoma De Buenos Aires-Paraná,1446,68661,45456
2021,Ciudad Autónoma De Buenos Aires-Paso De Los Libres,742,40797,37241
2021,Ciudad Autónoma De Buenos Aires-Pergamino,321,18360,11880
2021,Ciudad Autónoma De Buenos Aires-Pirane,51,2990,2579
2021,Ciudad Autónoma De Buenos Aires-Posadas,437,15602,8444
2021,Ciudad Autónoma De Buenos Aires-Puan,260,11180,5237
2021,Ciudad Autónoma De Buenos Aires-Puerto Iguazú,1458,81280,61358
2021,Ciudad Autónoma De Buenos Aires-Puerto Pilcomayo,73,2726,2289
2021,Ciudad Autónoma De Buenos Aires-Rafaela,67,2809,1598
2021,Ciudad Autónoma De Buenos Aires-Reconquista,89,2992,1372
2021,Ciudad Autónoma De Buenos Aires-Resistencia,666,35814,26259
2021,Ciudad Autónoma De Buenos Aires-Rio Cuarto,228,12996,8358
2021,Ciudad Autónoma De Buenos Aires-Rojas,122,7073,1999
2021,Ciudad Autónoma De Buenos Aires-Roque Saenz Peña,939,53256,42157
2021,Ciudad Autónoma De Buenos Aires-Rosario,1362,58787,30729
2021,Ciudad Autónoma De Buenos Aires-Salliquelo,154,6761,4099
2021,Ciudad Autónoma De Buenos Aires-Salta,363,20044,17071
2021,Ciudad Autónoma De Buenos Aires-Salvador Mazza,459,27862,24589
2021,Ciudad Autónoma De Buenos Aires-San Carlos De Bariloche,1041,59451,77655
2021,Ciudad Autónoma De Buenos Aires-San Fernando Del Valle De Catamarca,935,48661,42897
2021,Ciudad Autónoma De Buenos Aires-San Francisco,192,7870,4784
2021,Ciudad Autónoma De Buenos Aires-San Jose,268,15493,11284
2021,Ciudad Autónoma De Buenos Aires-San Juan,888,50159,43551
2021,Ciudad Autónoma De Buenos Aires-San Martin De Los Andes,331,14096,14836
2021,Ciudad Autónoma De Buenos Aires-San Miguel De Tucumán,390,21410,14413
2021,Ciudad Autónoma De Buenos Aires-San Nicolas,60,3594,3194
2021,Ciudad Autónoma De Buenos Aires-San Pedro,636,33466,25872
2021,Ciudad Autónoma De Buenos Aires-San Rafael,264,12165,6962
2021,Ciudad Autónoma De Buenos Aires-San Salvador De Jujuy,1258,77118,62324
2021,Ciudad Autónoma De Buenos Aires-Santa Rosa,1211,56585,50989
2021,Ciudad Autónoma De Buenos Aires-Sauce,153,8874,5800
2021,Ciudad Autónoma De Buenos Aires-Tandil,928,41325,27028
2021,Ciudad Autónoma De Buenos Aires-Venado Tuerto,269,15682,10972
2021,Ciudad Autónoma De Buenos Aires-Viedma,464,16938,9844
2021,Ciudad Autónoma De Buenos Aires-Villa Carlos Paz,223,10462,7145
2021,Ciudad Autónoma De Buenos Aires-Villa Constitucion,140,8020,6548
2021,Ciudad Autónoma De Buenos Aires-Villa Cura Brochero,769,43148,55454
2021,Ciudad Autónoma De Buenos Aires-Villa Dolores,190,10540,7280
2021,Ciudad Autónoma De Buenos Aires-Villa General Belgrano,620,25474,18666
2021,Ciudad Autónoma De Buenos Aires-Villa Gesell,2021,98545,61552
2021,Ciudad Autónoma De Buenos Aires-Villaguay,689,39699,32282
2021,Ciudadela-Capilla Del Monte,281,16128,12153
2021,Ciudadela-Juan Bautista Alberdi,262,15228,8099
2021,Ciudadela-Mar Del Plata,704,40223,20140
2021,Ciudadela-Miramar,179,7927,3571
2021,Ciudadela-Roque Saenz Peña,142,8336,4931
2021,Claromeco-Ciudad Autónoma De Buenos Aires,175,7397,7743
2021,Clorinda-Caleta Olivia,108,6201,6397
2021,Clorinda-Florencio Varela,368,19931,12334
2021,Clorinda-Ingeniero Budge,372,21762,28129
2021,Clorinda-La Plata,415,21606,13490
2021,Clorinda-Mar Del Plata,148,8620,10252
2021,Clorinda-Posadas,94,5494,1462
2021,Clorinda-Rio Gallegos,73,4016,3162
2021,Clorinda-Salta,87,5151,1825
2021,Clorinda-San Justo,210,9875,5380
2021,Colon-Ciudad Autónoma De Buenos Aires,394,21149,15088
2021,Colon-Ingeniero Budge,149,8648,8227
2021,Colon-Rosario,272,15776,14396
2021,Colonia 25 De Mayo-Neuquén,163,7824,2816
2021,Comodoro Rivadavia-Caleta Olivia,681,33586,11627
2021,Comodoro Rivadavia-Ciudad Autónoma De Buenos Aires,924,47080,44605
2021,Comodoro Rivadavia-Mar Del Plata,211,12321,12146
2021,Comodoro Rivadavia-Neuquén,221,10877,9317
2021,Comodoro Rivadavia-San Carlos De Bariloche,208,12281,13184
2021,Concepcion Del Uruguay-Córdoba,74,4292,5108
2021,Concepcion Del Uruguay-Santa Fe,432,25166,21675
2021,Corrientes-Ciudad Autónoma De Buenos Aires,284,16733,18511
2021,Corrientes-Córdoba,534,28216,25676
2021,Corrientes-Florencio Varela,176,10360,6539
2021,Corrientes-Formosa,277,17872,3293
2021,Corrientes-Ingeniero Budge,275,16174,12040
2021,Corrientes-Reconquista,119,7502,4621
2021,Corrientes-Rosario,604,33895,32769
2021,Corrientes-Salta,494,27676,23736
2021,Corrientes-Villa Carlos Paz,256,13050,9769
2021,Crespo-Ciudad Autónoma De Buenos Aires,266,14880,9249
2021,Cruz Del Eje-Ciudad Autónoma De Buenos Aires,64,3594,2635
2021,Córdoba-Ciudad Autónoma De Buenos Aires,2134,105272,93659
2021,Córdoba-Concepcion Del Uruguay,74,4292,2880
2021,Córdoba-Corrientes,540,28531,24516
2021,Córdoba-La Banda,116,6900,3176
2021,Córdoba-La Rioja,446,24972,13779
2021,Córdoba-Mar Del Plata,514,29727,26499
2021,Córdoba-Mendoza,1970,108414,98696
2021,Córdoba-Monte Caseros,97,5602,6447
2021,Córdoba-Paraná,307,17704,9600
2021,Córdoba-Posadas,296,10704,8678
2021,Córdoba-Puerto Iguazú,487,27164,21421
2021,Córdoba-Punta Alta,234,12330,9017
2021,Córdoba-Rosario,683,38168,35169
2021,Córdoba-Salta,764,42549,30061
2021,Córdoba-Salvador Mazza,455,25857,27652
2021,Córdoba-San Fernando Del Valle De Catamarca,796,44005,24616
2021,Córdoba-San Jorge,297,14256,19562
2021,Córdoba-San Juan,740,42180,24648
2021,Córdoba-San Miguel De Tucumán,1102,61705,48612
2021,Córdoba-San Rafael,269,15395,12623
2021,Córdoba-San Salvador De Jujuy,1282,51667,28256
2021,Córdoba-Santa Fe,305,17044,11988
2021,Córdoba-Saujil,226,11593,9919
2021,Córdoba-Schaqui,229,13282,7773
2021,Córdoba-Sunchales,90,5044,1271
2021,Eduardo Castex-Ciudad Autónoma De Buenos Aires,63,2646,967
2021,El Chocon-Mendoza,199,10652,6990
2021,Esquel-La Quiaca,763,38214,39597
2021,Esquel-San Carlos De Bariloche,355,18575,15192
2021,Esquel-San Salvador De Jujuy,364,21395,28967
2021,Esquel-Trelew,104,6162,3136
2021,Federacion-Ciudad Autónoma De Buenos Aires,797,45037,30296
2021,Federacion-Rosario,316,18234,25070
2021,Federal-Ciudad Autónoma De Buenos Aires,127,6826,5007
2021,Fiambala-Córdoba,74,4098,1304
2021,Fiambala-San Fernando Del Valle De Catamarca,312,13463,7850
2021,Florencio Varela-Aguilares,57,3420,1988
2021,Florencio Varela-Clorinda,552,29485,18194
2021,Florencio Varela-Corrientes,187,11024,6862
2021,Florencio Varela-Juan Bautista Alberdi,360,20307,15969
2021,Florencio Varela-Roque Saenz Peña,1572,92221,67520
2021,Florencio Varela-San Miguel De Tucumán,90,5366,3422
2021,Florencio Varela-San Pedro,111,6654,4490
2021,Florencio Varela-Tres Isletas,102,6120,5710
2021,Formosa-Ciudad Autónoma De Buenos Aires,107,5869,4572
2021,Formosa-Corrientes,290,18738,3908
2021,Formosa-La Plata,62,2232,876
2021,Formosa-Mendoza,333,19136,30873
2021,Formosa-Salta,73,4438,4577
2021,Frias-San Fernando Del Valle De Catamarca,608,26482,14002
2021,Garupa-Santo Tome,268,13145,11167
2021,General Campos-Ciudad Autónoma De Buenos Aires,188,10678,6925
2021,General Pico-Ciudad Autónoma De Buenos Aires,761,41124,35882
2021,General Pinedo-La Plata,255,14435,10630
2021,General Villegas-Ciudad Autónoma De Buenos Aires,618,32037,22015
2021,Goya-Ciudad Autónoma De Buenos Aires,339,15512,13510
2021,Gualeguaychu-Ciudad Autónoma De Buenos Aires,181,10391,6534
2021,Gualeguaychu-Ingeniero Budge,212,12342,5116
2021,Gualeguaychu-Rosario,230,13260,8617
2021,Gualeguaychu-Santa Fe,192,11136,7994
2021,Guemes-La Plata,141,8024,5498
2021,Ingeniero Budge-Clorinda,391,22898,25638
2021,Ingeniero Budge-Corrientes,299,17582,16935
2021,Ingeniero Budge-Gualeguaychu,254,14814,7096
2021,Ingeniero Budge-Juan Bautista Alberdi,105,6283,4402
2021,Ingeniero Budge-Obera,107,6420,2856
2021,Ingeniero Budge-San Vicente,111,6625,3656
2021,Ingeniero Luiggi-Ciudad Autónoma De Buenos Aires,328,18650,14657
2021,Ituzaingo-Ciudad Autónoma De Buenos Aires,159,9222,9222
2021,Ituzaingo-Posadas,1044,54959,20043
2021,Jacinto Arauz-Ciudad Autónoma De Buenos Aires,275,12144,7777
2021,Jardin America-San Miguel De Tucumán,136,6597,4814
2021,Joaquin V. Gonzalez-Ciudad Autónoma De Buenos Aires,191,11065,10010
2021,Jovita-Ciudad Autónoma De Buenos Aires,85,4468,2092
2021,Juan Bautista Alberdi-Berazategui,49,2844,1513
2021,Juan Bautista Alberdi-Ciudad Autónoma De Buenos Aires,254,14664,11960
2021,Juan Bautista Alberdi-Ciudadela,258,14998,8217
2021,Juan Bautista Alberdi-Florencio Varela,314,17569,15272
2021,Juan Bautista Alberdi-Ingeniero Budge,144,8572,6687
2021,Juan Jose Castelli-Ciudad Autónoma De Buenos Aires,673,39046,34081
2021,Junin-Ciudad Autónoma De Buenos Aires,73,3169,1018
2021,Junin-Rosario,805,46512,32412
2021,La Banda-Córdoba,128,7618,4289
2021,La Banda-San Miguel De Tucumán,657,38778,21423
2021,La Falda-Ciudad Autónoma De Buenos Aires,221,12548,9932
2021,La Falda-La Plata,404,22019,17870
2021,La Plata-Bernardo De Irigoyen,343,17344,11189
2021,La Plata-Caleta Olivia,317,18346,23184
2021,La Plata-Capilla Del Monte,455,24209,18877
2021,La Plata-Clorinda,357,17604,13762
2021,La Plata-Formosa,61,2196,1067
2021,La Plata-General Pinedo,259,14635,11369
2021,La Plata-Guemes,148,8413,7528
2021,La Plata-La Falda,402,21950,18549
2021,La Plata-Las Lomitas,626,36251,31941
2021,La Plata-Mendoza,476,28665,28631
2021,La Plata-Monte Caseros,361,21274,16089
2021,La Plata-Pablo Nogues,468,26910,24982
2021,La Plata-Paraná,651,38067,29003
2021,La Plata-Paso De Los Libres,58,2436,1782
2021,La Plata-Pirane,264,14968,12966
2021,La Plata-Posadas,391,20888,14179
2021,La Plata-Puerto Iguazú,1096,56301,43309
2021,La Plata-Resistencia,712,40789,31442
2021,La Plata-Rosario,910,50737,31576
2021,La Plata-Salta,161,8684,6494
2021,La Plata-Salvador Mazza,557,32290,27216
2021,La Plata-San Carlos De Bariloche,378,15893,17578
2021,La Plata-San Miguel De Tucumán,351,20611,16882
2021,La Plata-San Rafael,126,7234,4668
2021,La Plata-Santa Rosa,512,19045,11135
2021,La Plata-Villaguay,158,9208,9563
2021,La Quiaca-Ciudad Autónoma De Buenos Aires,618,35220,28519
2021,La Quiaca-Esquel,764,38225,35566
2021,La Quiaca-Salta,1385,85276,59102
2021,La Rioja-Ciudad Autónoma De Buenos Aires,600,30386,32589
2021,La Rioja-Córdoba,424,23952,16103
2021,La Rioja-San Juan,73,4234,2296
2021,La Rioja-San Miguel De Tucumán,401,23627,13690
2021,La Rioja-Villa San Agustin,70,4332,1676
2021,Lago Puelo-San Carlos De Bariloche,1373,65756,54438
2021,Las Lomitas-La Plata,575,33323,25569
2021,Las Lomitas-Villa Carlos Paz,366,18922,13586
2021,Llavallol-Mar De Ajó,108,6429,2258
2021,Llavallol-Villa Gesell,98,4124,1396
2021,Macia-Ciudad Autónoma De Buenos Aires,381,21717,17428
2021,Mar De Ajó-Ciudad Autónoma De Buenos Aires,2202,123108,73666
2021,Mar De Ajó-Llavallol,116,6891,2202
2021,Mar Del Plata-Ciudad Autónoma De Buenos Aires,3063,122262,69756
2021,Mar Del Plata-Ciudadela,696,39803,13711
2021,Mar Del Plata-Clorinda,148,8686,8363
2021,Mar Del Plata-Comodoro Rivadavia,216,12620,12651
2021,Mar Del Plata-Córdoba,509,29428,27868
2021,Mar Del Plata-Llavallol,57,2474,1030
2021,Mar Del Plata-Mendoza,188,10860,8865
2021,Mar Del Plata-Neuquén,147,6126,3872
2021,Mar Del Plata-Paraná,342,17481,13253
2021,Mar Del Plata-Posadas,92,5401,4106
2021,Mar Del Plata-Rosario,207,11706,6935
2021,Mar Del Plata-San Carlos De Bariloche,319,13415,14849
2021,Mar Del Plata-San Juan,74,3792,2497
2021,Mar Del Plata-San Miguel,546,23749,15684
2021,Mar Del Plata-San Miguel De Tucumán,629,36644,25335
2021,Mar Del Plata-Villa Carlos Paz,106,6268,6367
2021,Mburucuya-Ciudad Autónoma De Buenos Aires,63,3730,2295
2021,Mendoza-Bermejo,107,6154,4203
2021,Mendoza-Caleta Olivia,347,20086,28798
2021,Mendoza-Caucete,183,10955,2469
2021,Mendoza-Chilecito,137,8270,5495
2021,Mendoza-Ciudad Autónoma De Buenos Aires,1969,110035,99219
2021,Mendoza-Córdoba,2009,110396,101370
2021,Mendoza-El Chocon,200,10710,6379
2021,Mendoza-Formosa,330,19008,25501
2021,Mendoza-La Plata,482,29013,29419
2021,Mendoza-Mar Del Plata,193,11165,10813
2021,Mendoza-Paraná,178,10276,7661
2021,Mendoza-Puerto Iguazú,99,5574,8479
2021,Mendoza-Punta Alta,248,14103,12574
2021,Mendoza-Rio Gallegos,69,3909,4412
2021,Mendoza-Rosario,306,17608,14727
2021,Mendoza-Salvador Mazza,377,22055,24967
2021,Mendoza-San Carlos De Bariloche,167,9185,7703
2021,Mendoza-San Jose De Jachal,199,10717,6838
2021,Mendoza-San Juan,3057,158998,79401
2021,Mendoza-San Miguel De Tucumán,805,46329,31719
2021,Mendoza-San Salvador De Jujuy,447,25816,31531
2021,Mendoza-Vallecito,79,4864,1390
2021,Mina Clavero-Ciudad Autónoma De Buenos Aires,684,30507,24633
2021,Miramar-Ciudad Autónoma De Buenos Aires,1477,67276,38942
2021,Miramar-Ciudadela,189,8366,3776
2021,Monte Caseros-Ciudad Autónoma De Buenos Aires,181,10348,7960
2021,Monte Caseros-Córdoba,97,5591,8036
2021,Monte Caseros-La Plata,330,19389,15070
2021,Monte Caseros-Rosario,108,6278,6187
2021,Monte Caseros-Villa Carlos Paz,167,9564,16237
2021,Monte Hermoso-Ciudad Autónoma De Buenos Aires,233,10030,6458
2021,Morteros-Ciudad Autónoma De Buenos Aires,208,12332,10158
2021,Necochea-Ciudad Autónoma De Buenos Aires,931,50225,25026
2021,Neuquén-Bahia Blanca,131,7566,5970
2021,Neuquén-Colonia 25 De Mayo,119,5712,1055
2021,Neuquén-Comodoro Rivadavia,228,11188,10301
2021,Neuquén-Mar Del Plata,137,5712,4414
2021,Neuquén-San Juan,397,20520,20620
2021,Neuquén-San Miguel De Tucumán,235,13466,12032
2021,Nogoya-Ciudad Autónoma De Buenos Aires,272,15358,12547
2021,Nogoya-Rosario,698,40576,21472
2021,Nueva Esperanza-Ciudad Autónoma De Buenos Aires,142,8324,4093
2021,Obera-Ciudad Autónoma De Buenos Aires,140,5307,1923
2021,Obera-Ingeniero Budge,112,6720,3309
2021,Olavarria-Ciudad Autónoma De Buenos Aires,890,42120,28323
2021,Orán-Salta,2054,122971,90623
2021,Orán-San Miguel De Tucumán,352,20324,13599
2021,Pablo Nogues-La Plata,478,27553,24625
2021,Pablo Nogues-Paraná,243,10254,6707
2021,Paraná-Bahia Blanca,211,11937,12334
2021,Paraná-Capilla Del Monte,397,22940,15911
2021,Paraná-Ciudad Autónoma De Buenos Aires,1404,66474,51590
2021,Paraná-Córdoba,422,24346,16695
2021,Paraná-La Plata,705,41103,28900
2021,Paraná-Mar Del Plata,366,18642,15532
2021,Paraná-Mendoza,175,10102,9071
2021,Paraná-Pablo Nogues,235,9938,5707
2021,Paraná-Rosario,533,30167,27502
2021,Paraná-San Carlos De Bariloche,155,8932,10416
2021,Paraná-San Miguel De Tucumán,377,21456,15576
2021,Paraná-Villa Carlos Paz,686,36035,23869
2021,Paso De Los Libres-Ciudad Autónoma De Buenos Aires,733,40420,40690
2021,Paso De Los Libres-La Plata,55,2310,1379
2021,Paso De Los Libres-Posadas,301,15031,8125
2021,Pergamino-Ciudad Autónoma De Buenos Aires,317,18152,12806
2021,Pergamino-Rosario,98,5686,1001
2021,Pico Truncado-Rivadavia,484,28688,11799
2021,Piedra Del Aguila-Salvador Mazza,400,23226,35015
2021,Pinamar-Ciudad Autónoma De Buenos Aires,76,3468,2496
2021,Pirane-La Plata,260,14765,12887
2021,Posadas-Ciudad Autónoma De Buenos Aires,469,17233,10375
2021,Posadas-Clorinda,116,6774,2451
2021,Posadas-Córdoba,299,10799,8610
2021,Posadas-Ituzaingo,830,44276,18957
2021,Posadas-La Cruz,303,14832,11233
2021,Posadas-La Plata,405,21494,15409
2021,Posadas-Mar Del Plata,91,5343,4151
2021,Posadas-Paso De Los Libres,368,22147,17930
2021,Posadas-Resistencia,741,44176,24546
2021,Posadas-Rosario,1144,62616,52741
2021,Posadas-San Justo,163,6469,3716
2021,Posadas-San Miguel De Tucumán,202,11991,10726
2021,Posadas-Virasoro,251,9251,2972
2021,Puan-Ciudad Autónoma De Buenos Aires,255,10965,5991
2021,Puerto Iguazú-Ciudad Autónoma De Buenos Aires,1400,79139,55254
2021,Puerto Iguazú-Córdoba,488,25989,22746
2021,Puerto Iguazú-La Plata,1011,52166,42979
2021,Puerto Iguazú-Mendoza,96,5420,6585
2021,Puerto Iguazú-Resistencia,956,57170,18749
2021,Puerto Iguazú-San Justo,649,32303,26922
2021,Puerto Pilcomayo-Ciudad Autónoma De Buenos Aires,70,2579,1718
